PD1,PD2
2.358281999999999989e+00,2.140839999999999965e-01
2.351567999999999881e+00,2.421609999999999874e-01
2.363774999999999959e+00,2.326999999999999902e-01
2.364079999999999959e+00,2.366669999999999885e-01
2.383306999999999842e+00,2.467380000000000129e-01
2.368962999999999930e+00,2.540629999999999833e-01
2.377813000000000176e+00,2.449070000000000136e-01
2.378728999999999871e+00,2.415499999999999869e-01
2.350652000000000186e+00,2.403299999999999881e-01
2.356755999999999851e+00,2.171359999999999957e-01
2.378423999999999872e+00,2.119479999999999975e-01
2.374150999999999900e+00,2.149999999999999967e-01
2.387579000000000118e+00,2.369729999999999892e-01
2.386969000000000118e+00,2.635230000000000072e-01
2.390325999999999951e+00,2.616919999999999802e-01
2.383306999999999842e+00,2.659650000000000070e-01
2.377508000000000177e+00,2.528420000000000112e-01
2.373235999999999901e+00,2.500950000000000117e-01
2.395818999999999921e+00,2.384989999999999888e-01
2.405584999999999862e+00,2.427709999999999868e-01
2.367741999999999791e+00,2.738990000000000036e-01
2.406499999999999861e+00,2.778669999999999751e-01
2.411687999999999832e+00,2.729840000000000044e-01
2.403754000000000168e+00,2.400239999999999874e-01
2.411077999999999832e+00,2.528420000000000112e-01
2.424506000000000050e+00,2.546729999999999827e-01
2.415960999999999803e+00,2.818339999999999734e-01
2.419013000000000080e+00,2.861070000000000002e-01
2.415350999999999804e+00,2.772560000000000024e-01
2.427862999999999882e+00,2.891580000000000261e-01
2.404059000000000168e+00,2.632180000000000075e-01
2.429389000000000021e+00,2.793930000000000025e-01
2.417791999999999941e+00,2.864119999999999999e-01
2.416570999999999803e+00,2.717629999999999768e-01
2.416570999999999803e+00,2.839700000000000002e-01
2.437323999999999824e+00,3.068589999999999929e-01
2.411687999999999832e+00,2.864119999999999999e-01
2.437933999999999823e+00,2.861070000000000002e-01
2.437018000000000129e+00,3.053330000000000211e-01
2.421149000000000218e+00,3.035019999999999940e-01
2.454413999999999874e+00,3.074689999999999923e-01
2.453498000000000179e+00,3.013660000000000228e-01
2.440681000000000100e+00,2.977040000000000242e-01
2.466620999999999952e+00,3.035019999999999940e-01
2.467842000000000091e+00,3.086900000000000199e-01
2.456245000000000012e+00,3.056380000000000208e-01
2.441596000000000100e+00,3.147940000000000182e-01
2.478828000000000031e+00,3.288320000000000132e-01
2.456855000000000011e+00,3.187610000000000166e-01
2.458381000000000149e+00,3.031969999999999943e-01
2.454718999999999873e+00,3.147940000000000182e-01
2.475166000000000199e+00,2.903789999999999982e-01
2.473030000000000062e+00,2.830550000000000010e-01
2.457771000000000150e+00,3.251700000000000146e-01
2.458686000000000149e+00,3.279159999999999853e-01
2.467230999999999952e+00,3.367669999999999830e-01
2.453498000000000179e+00,3.535519999999999774e-01
2.458991000000000149e+00,3.651479999999999726e-01
2.461432999999999982e+00,3.706420000000000270e-01
2.484627000000000141e+00,3.553830000000000044e-01
2.479744000000000170e+00,3.428700000000000081e-01
2.470587999999999784e+00,3.288320000000000132e-01
2.484932000000000141e+00,3.208969999999999878e-01
2.478218000000000032e+00,3.480579999999999785e-01
2.487067999999999834e+00,3.489740000000000064e-01
2.487372999999999834e+00,3.443959999999999799e-01
2.487067999999999834e+00,3.422600000000000087e-01
2.469672999999999785e+00,3.468379999999999797e-01
2.497139000000000220e+00,3.447009999999999796e-01
2.482489999999999863e+00,3.318840000000000123e-01
2.478218000000000032e+00,3.492790000000000061e-01
2.489815000000000111e+00,3.440909999999999802e-01
2.509650999999999854e+00,3.733879999999999977e-01
2.509650999999999854e+00,3.794919999999999960e-01
2.488288999999999973e+00,3.614859999999999740e-01
2.492255999999999805e+00,3.797969999999999957e-01
2.487677999999999834e+00,3.880370000000000208e-01
2.488593999999999973e+00,3.871209999999999929e-01
2.508430999999999855e+00,3.682000000000000273e-01
2.511481999999999992e+00,3.816280000000000228e-01
2.506294000000000022e+00,3.660640000000000005e-01
2.493171999999999944e+00,3.746090000000000253e-01
2.491645999999999805e+00,3.935299999999999909e-01
2.502327000000000190e+00,3.746090000000000253e-01
2.511788000000000132e+00,3.828489999999999949e-01
2.517891000000000101e+00,4.014650000000000163e-01
2.514838999999999825e+00,3.971919999999999895e-01
2.515449999999999964e+00,4.020750000000000157e-01
2.487677999999999834e+00,4.014650000000000163e-01
2.532235000000000014e+00,3.700309999999999988e-01
2.505074000000000023e+00,3.569089999999999763e-01
2.531623999999999874e+00,3.788819999999999966e-01
2.550851000000000202e+00,3.764399999999999968e-01
2.550546000000000202e+00,3.743040000000000256e-01
2.534981000000000151e+00,3.712520000000000264e-01
2.547493999999999925e+00,3.654540000000000011e-01
2.532235000000000014e+00,3.990230000000000166e-01
2.538032999999999983e+00,4.191650000000000098e-01
2.545662999999999787e+00,4.023800000000000154e-01
2.530708999999999875e+00,3.968869999999999898e-01
2.538642999999999983e+00,4.078740000000000143e-01
2.541084999999999816e+00,4.054320000000000146e-01
2.579842999999999886e+00,4.103149999999999853e-01
2.559396000000000004e+00,4.283210000000000073e-01
2.578012000000000192e+00,4.240479999999999805e-01
2.543832000000000093e+00,4.277099999999999791e-01
2.571298000000000084e+00,4.496829999999999994e-01
2.560311000000000003e+00,4.505990000000000273e-01
2.561532000000000142e+00,4.090940000000000132e-01
2.558784999999999865e+00,4.164189999999999836e-01
2.581674000000000024e+00,4.048220000000000152e-01
2.558784999999999865e+00,4.121460000000000123e-01
2.578622000000000192e+00,4.286260000000000070e-01
2.570686999999999944e+00,4.255740000000000078e-01
2.584115000000000162e+00,4.078740000000000143e-01
2.567635999999999807e+00,4.322880000000000056e-01
2.592659999999999965e+00,4.124510000000000121e-01
2.599374000000000073e+00,4.277099999999999791e-01
2.607308999999999877e+00,4.374759999999999760e-01
2.588693000000000133e+00,4.414440000000000031e-01
2.583810000000000162e+00,4.557869999999999977e-01
2.590218999999999827e+00,4.502940000000000276e-01
2.592354999999999965e+00,4.560919999999999974e-01
2.597847999999999935e+00,4.753189999999999915e-01
2.611886999999999848e+00,4.823379999999999890e-01
2.614939000000000124e+00,4.707410000000000205e-01
2.606698999999999877e+00,4.811170000000000169e-01
2.598459000000000074e+00,4.841690000000000160e-01
2.617684999999999818e+00,4.759289999999999909e-01
2.593576000000000104e+00,4.826429999999999887e-01
2.632639000000000173e+00,4.759289999999999909e-01
2.613106999999999847e+00,4.527349999999999985e-01
2.594796999999999798e+00,4.731819999999999915e-01
2.623788999999999927e+00,4.682990000000000208e-01
2.616769999999999818e+00,4.560919999999999974e-01
2.611581999999999848e+00,4.634159999999999946e-01
2.613717999999999986e+00,4.383920000000000039e-01
2.613106999999999847e+00,4.399179999999999757e-01
2.627451000000000203e+00,4.530399999999999983e-01
2.595406999999999798e+00,4.600600000000000245e-01
2.627756000000000203e+00,4.734869999999999912e-01
2.640268999999999977e+00,4.817270000000000163e-01
2.616464000000000123e+00,4.780650000000000177e-01
2.631113000000000035e+00,4.930189999999999850e-01
2.619210999999999956e+00,4.969859999999999833e-01
2.620737000000000094e+00,4.676890000000000214e-01
2.643015000000000114e+00,4.716560000000000197e-01
2.636606000000000005e+00,4.756239999999999912e-01
2.628671999999999898e+00,4.826429999999999887e-01
2.613106999999999847e+00,4.853890000000000149e-01
2.630198000000000036e+00,4.744030000000000191e-01
2.646066999999999947e+00,4.823379999999999890e-01
2.650949999999999918e+00,4.963759999999999839e-01
2.653086000000000055e+00,5.162130000000000329e-01
2.655832999999999888e+00,5.110249999999999515e-01
2.645456999999999947e+00,5.076680000000000081e-01
2.652476000000000056e+00,4.747080000000000188e-01
2.654307000000000194e+00,4.710460000000000202e-01
2.643015000000000114e+00,5.021740000000000093e-01
2.663461999999999996e+00,4.841690000000000160e-01
2.652171000000000056e+00,4.991229999999999833e-01
2.664683000000000135e+00,5.094990000000000352e-01
2.654002000000000194e+00,4.933239999999999847e-01
2.675975000000000215e+00,4.734869999999999912e-01
2.669871000000000105e+00,4.847790000000000155e-01
2.671091999999999800e+00,4.982070000000000110e-01
2.664378000000000135e+00,5.049209999999999532e-01
2.672617999999999938e+00,4.991229999999999833e-01
2.661630999999999858e+00,4.985120000000000107e-01
2.676890000000000214e+00,5.238420000000000298e-01
2.664073000000000135e+00,5.357439999999999980e-01
2.678110999999999908e+00,5.290300000000000002e-01
2.680247000000000046e+00,5.421529999999999960e-01
2.688791999999999849e+00,5.415429999999999966e-01
2.682993999999999879e+00,5.372700000000000253e-01
2.696422000000000097e+00,5.473409999999999664e-01
2.700083999999999929e+00,5.433740000000000236e-01
2.701305000000000067e+00,5.470359999999999667e-01
2.688181999999999849e+00,5.598539999999999628e-01
2.704051000000000204e+00,5.720610000000000417e-01
2.717783999999999978e+00,5.619899999999999896e-01
2.698862999999999790e+00,5.598539999999999628e-01
2.712902000000000147e+00,5.790800000000000392e-01
2.694895999999999958e+00,5.906770000000000076e-01
2.690929000000000126e+00,5.485619999999999941e-01
2.709544999999999870e+00,5.555809999999999915e-01
2.717783999999999978e+00,5.683989999999999876e-01
2.708019000000000176e+00,5.546649999999999636e-01
2.695200999999999958e+00,5.387960000000000527e-01
2.688791999999999849e+00,5.336079999999999712e-01
2.717478999999999978e+00,5.397119999999999695e-01
2.727549999999999919e+00,5.729760000000000408e-01
2.724193000000000087e+00,5.885399999999999521e-01
2.754405999999999910e+00,6.004429999999999490e-01
2.727244999999999919e+00,6.157019999999999715e-01
2.744944999999999968e+00,6.050200000000000022e-01
2.732127999999999890e+00,6.053250000000000020e-01
2.744639999999999969e+00,6.251619999999999955e-01
2.735485000000000166e+00,5.986110000000000042e-01
2.762951000000000157e+00,5.812159999999999549e-01
2.727854999999999919e+00,5.915920000000000067e-01
2.751659000000000077e+00,5.888459999999999805e-01
2.757458000000000187e+00,5.784700000000000397e-01
2.747996999999999801e+00,5.769440000000000124e-01
2.770580999999999960e+00,6.080719999999999459e-01
2.767224000000000128e+00,6.279090000000000504e-01
2.755015999999999909e+00,6.175329999999999986e-01
2.758373000000000186e+00,6.385899999999999910e-01
2.787059999999999871e+00,6.584269999999999845e-01
2.765392999999999990e+00,6.654459999999999820e-01
2.770885999999999960e+00,6.410320000000000462e-01
2.788891000000000009e+00,6.138700000000000268e-01
2.764781999999999851e+00,6.138700000000000268e-01
2.770885999999999960e+00,6.193640000000000256e-01
2.775768999999999931e+00,6.092929999999999735e-01
2.776378999999999930e+00,6.337070000000000203e-01
2.795605000000000118e+00,6.486610000000000431e-01
2.776378999999999930e+00,6.468300000000000161e-01
2.785839999999999872e+00,6.419470000000000454e-01
2.802013999999999783e+00,6.520179999999999865e-01
2.805371000000000059e+00,6.498819999999999597e-01
2.794995000000000118e+00,6.431679999999999620e-01
2.802624999999999922e+00,6.517129999999999868e-01
2.805371000000000059e+00,6.718549999999999800e-01
2.796825999999999812e+00,6.739910000000000068e-01
2.819408999999999832e+00,6.822310000000000318e-01
2.815442000000000000e+00,6.837569999999999482e-01
2.813915999999999862e+00,6.837569999999999482e-01
2.821851000000000109e+00,6.724649999999999794e-01
2.809339000000000031e+00,6.907759999999999456e-01
2.805982000000000198e+00,6.804000000000000048e-01
2.815747000000000000e+00,6.657509999999999817e-01
2.818493999999999833e+00,6.742960000000000065e-01
2.814527000000000001e+00,7.038990000000000524e-01
2.803234999999999921e+00,6.697180000000000355e-01
2.838331000000000159e+00,6.800950000000000051e-01
2.832837000000000049e+00,6.779579999999999496e-01
2.857556999999999903e+00,6.828410000000000313e-01
2.846264999999999823e+00,6.938280000000000003e-01
2.827649000000000079e+00,6.910809999999999453e-01
2.836500000000000021e+00,6.868090000000000028e-01
2.860304000000000180e+00,6.959640000000000271e-01
2.853590000000000071e+00,7.045090000000000519e-01
2.865492000000000150e+00,6.926069999999999727e-01
2.854200000000000070e+00,7.066449999999999676e-01
2.871900999999999815e+00,6.913859999999999451e-01
2.867322999999999844e+00,6.816210000000000324e-01
2.870375000000000121e+00,6.962690000000000268e-01
2.832837000000000049e+00,7.301440000000000152e-01
2.861829999999999874e+00,7.301440000000000152e-01
2.886549000000000031e+00,7.151899999999999924e-01
2.882887000000000199e+00,7.090870000000000228e-01
2.872815999999999814e+00,7.158010000000000206e-01
2.864881000000000011e+00,7.261769999999999614e-01
2.885327999999999893e+00,7.310600000000000431e-01
2.877088999999999785e+00,7.444880000000000386e-01
2.888990999999999865e+00,7.536429999999999518e-01
2.885634000000000032e+00,7.429620000000000113e-01
2.898756000000000110e+00,7.258719999999999617e-01
2.911268999999999885e+00,7.411309999999999842e-01
2.897841000000000111e+00,7.234300000000000175e-01
2.915541000000000160e+00,7.304490000000000149e-01
2.910048000000000190e+00,7.447930000000000383e-01
2.925917000000000101e+00,7.322800000000000420e-01
2.910963999999999885e+00,7.277029999999999887e-01
2.902724000000000082e+00,7.145799999999999930e-01
2.924085999999999963e+00,7.411309999999999842e-01
2.903944000000000081e+00,7.405199999999999561e-01
2.919814000000000132e+00,7.649350000000000316e-01
2.913100000000000023e+00,7.808040000000000536e-01
2.920119000000000131e+00,7.649350000000000316e-01
2.926222999999999796e+00,7.588310000000000333e-01
2.916151999999999855e+00,7.640190000000000037e-01
2.942092000000000152e+00,7.487599999999999811e-01
2.950026999999999955e+00,7.402149999999999563e-01
2.936904000000000181e+00,7.380790000000000406e-01
2.933546999999999905e+00,7.472339999999999538e-01
2.932326000000000210e+00,7.695119999999999738e-01
2.942092000000000152e+00,7.518120000000000358e-01
2.972914999999999974e+00,7.655450000000000310e-01
2.945143999999999984e+00,7.548639999999999795e-01
2.949110999999999816e+00,7.539479999999999515e-01
2.951246999999999954e+00,7.606619999999999493e-01
2.962844000000000033e+00,7.753109999999999724e-01
2.978714000000000084e+00,7.728690000000000282e-01
2.968338000000000143e+00,7.911799999999999944e-01
2.969863000000000142e+00,8.226139999999999564e-01
2.955519999999999925e+00,8.073550000000000448e-01
2.964675000000000171e+00,7.939270000000000493e-01
2.987258999999999887e+00,7.997250000000000192e-01
2.999465999999999966e+00,8.055240000000000178e-01
2.962844000000000033e+00,8.009460000000000468e-01
2.975966999999999807e+00,8.357369999999999521e-01
2.993056999999999856e+00,8.430609999999999493e-01
2.990311000000000163e+00,8.641180000000000527e-01
2.974136000000000113e+00,8.714429999999999676e-01
2.986343000000000192e+00,8.552680000000000282e-01
2.986343000000000192e+00,8.476390000000000313e-01
2.989090000000000025e+00,8.455019999999999758e-01
2.991531000000000162e+00,8.491649999999999476e-01
2.988173999999999886e+00,8.476390000000000313e-01
3.010146999999999906e+00,8.723579999999999668e-01
3.022965000000000124e+00,8.540470000000000006e-01
3.030899999999999928e+00,8.815140000000000198e-01
2.999160999999999966e+00,8.949420000000000153e-01
3.018082000000000154e+00,8.796829999999999927e-01
2.997329999999999828e+00,9.068439999999999834e-01
2.999770999999999965e+00,8.967730000000000423e-01
3.030288999999999788e+00,8.708320000000000505e-01
3.025100999999999818e+00,8.839550000000000463e-01
3.016556000000000015e+00,8.867019999999999902e-01
3.025100999999999818e+00,8.772410000000000485e-01
3.033036000000000065e+00,9.037920000000000398e-01
3.037919000000000036e+00,8.955520000000000147e-01
3.029373999999999789e+00,8.882280000000000175e-01
3.024185999999999819e+00,8.958570000000000144e-01
3.015029999999999877e+00,9.016560000000000130e-01
3.052872999999999948e+00,8.848709999999999631e-01
3.053787999999999947e+00,9.120319999999999538e-01
3.065080000000000027e+00,8.973830000000000418e-01
3.047378999999999838e+00,9.034870000000000401e-01
3.050736000000000114e+00,9.324789999999999468e-01
3.060807000000000055e+00,9.190509999999999513e-01
3.056229000000000084e+00,9.111160000000000370e-01
3.034867000000000203e+00,9.465170000000000528e-01
3.078507999999999800e+00,9.315630000000000299e-01
3.078812999999999800e+00,9.193559999999999510e-01
3.051041000000000114e+00,9.230180000000000051e-01
3.057754999999999779e+00,9.346149999999999736e-01
3.078507999999999800e+00,9.398030000000000550e-01
3.078507999999999800e+00,9.022660000000000124e-01
3.068131999999999859e+00,9.120319999999999538e-01
3.090409999999999879e+00,9.111160000000000370e-01
3.098343999999999987e+00,9.254599999999999493e-01
3.072099000000000135e+00,9.297320000000000029e-01
3.077287000000000106e+00,9.282059999999999755e-01
3.079422999999999799e+00,9.468220000000000525e-01
3.092851000000000017e+00,9.343099999999999739e-01
3.097428999999999988e+00,9.346149999999999736e-01
3.075760999999999967e+00,9.553669999999999662e-01
3.088579000000000185e+00,9.510950000000000237e-01
3.065385000000000026e+00,9.651330000000000187e-01
3.120317000000000007e+00,9.852750000000000119e-01
3.058365999999999918e+00,9.758139999999999592e-01
3.075150999999999968e+00,9.602500000000000480e-01
3.098038999999999987e+00,9.864960000000000395e-01
3.119097000000000008e+00,9.654380000000000184e-01
3.112077999999999900e+00,9.642180000000000195e-01
3.125811000000000117e+00,9.987030000000000074e-01
3.105973999999999791e+00,9.690999999999999615e-01
3.112077999999999900e+00,9.736780000000000435e-01
3.140458999999999889e+00,9.623869999999999925e-01
3.120928000000000146e+00,9.816129999999999578e-01
3.122453999999999841e+00,9.868010000000000392e-01
3.130082999999999949e+00,9.907679999999999820e-01
3.130387999999999948e+00,1.010299999999999976e+00
3.147477999999999998e+00,1.004501000000000088e+00
3.144121000000000166e+00,1.002059999999999951e+00
3.135882000000000058e+00,1.020065999999999917e+00
3.125811000000000117e+00,9.950409999999999533e-01
3.151140999999999970e+00,1.016402999999999945e+00
3.149614999999999831e+00,1.035018999999999911e+00
3.152055999999999969e+00,1.014877999999999947e+00
3.156022999999999801e+00,1.045395999999999992e+00
3.167009999999999881e+00,1.042648999999999937e+00
3.156022999999999801e+00,1.060654999999999903e+00
3.161211999999999911e+00,1.053941000000000017e+00
3.164874000000000187e+00,1.056686999999999932e+00
3.168536000000000019e+00,1.069504999999999928e+00
3.171282999999999852e+00,1.057298000000000071e+00
3.174640000000000128e+00,1.044480000000000075e+00
3.178606999999999960e+00,1.041428000000000020e+00
3.181658999999999793e+00,1.057908000000000071e+00
3.181658999999999793e+00,1.072861999999999982e+00
3.177080999999999822e+00,1.062181000000000042e+00
3.194475999999999871e+00,1.076829000000000036e+00
3.220111000000000168e+00,1.050278000000000045e+00
3.192340000000000177e+00,1.059128999999999987e+00
3.208514999999999784e+00,1.087815999999999894e+00
3.189287999999999901e+00,1.073776999999999981e+00
3.210039999999999782e+00,1.072251000000000065e+00
3.215838999999999892e+00,1.113450999999999969e+00
3.221636999999999862e+00,1.111315000000000053e+00
3.224994000000000138e+00,1.106125999999999943e+00
3.200579999999999981e+00,1.100022999999999973e+00
3.232318999999999942e+00,1.106125999999999943e+00
3.218891000000000169e+00,1.117723000000000022e+00
3.239033000000000051e+00,1.114060999999999968e+00
3.241169000000000189e+00,1.100632999999999972e+00
3.243609999999999882e+00,1.096665999999999919e+00
3.237506999999999913e+00,1.099717999999999973e+00
3.250935000000000130e+00,1.107042000000000082e+00
3.254901999999999962e+00,1.104600999999999944e+00
3.247577999999999854e+00,1.130236000000000018e+00
3.249713999999999992e+00,1.137254999999999905e+00
3.264362999999999904e+00,1.132676999999999934e+00
3.270160999999999873e+00,1.147631000000000068e+00
3.278401000000000121e+00,1.119248999999999938e+00
3.264057000000000208e+00,1.127793999999999963e+00
3.282672999999999952e+00,1.142138000000000098e+00
3.273213000000000150e+00,1.128098999999999963e+00
3.277789999999999981e+00,1.155261000000000093e+00
3.281757999999999953e+00,1.155566000000000093e+00
3.308002999999999805e+00,1.168382999999999949e+00
3.297016999999999864e+00,1.171130000000000004e+00
3.296406999999999865e+00,1.149766999999999983e+00
3.298543000000000003e+00,1.136033999999999988e+00
3.299458000000000002e+00,1.149461999999999984e+00
3.311055000000000081e+00,1.166552000000000033e+00
3.326925000000000132e+00,1.154649999999999954e+00
3.325092999999999854e+00,1.207751999999999937e+00
3.318989999999999885e+00,1.185778999999999916e+00
3.314411999999999914e+00,1.188220000000000054e+00
3.331196999999999964e+00,1.201648000000000049e+00
3.338216000000000072e+00,1.209583000000000075e+00
3.341267999999999905e+00,1.230334999999999956e+00
3.341572999999999904e+00,1.261768999999999918e+00
3.334553999999999796e+00,1.249255999999999922e+00
3.356831999999999816e+00,1.233387000000000011e+00
3.350423000000000151e+00,1.249560999999999922e+00
3.345540999999999876e+00,1.240405999999999898e+00
3.352254999999999985e+00,1.252002999999999977e+00
3.360189000000000092e+00,1.277638000000000051e+00
3.373006999999999866e+00,1.272755000000000081e+00
3.354696000000000122e+00,1.270008000000000026e+00
3.368123999999999896e+00,1.293811999999999962e+00
3.382772999999999808e+00,1.296864000000000017e+00
3.386740000000000084e+00,1.322805000000000009e+00
3.362019999999999786e+00,1.360951999999999940e+00
3.395284999999999886e+00,1.389334000000000069e+00
3.391011999999999915e+00,1.432975000000000110e+00
3.396201000000000025e+00,1.491263999999999923e+00
3.394369000000000192e+00,1.528191000000000077e+00
3.416037000000000212e+00,1.544670999999999905e+00
3.414206000000000074e+00,1.592584000000000000e+00
3.430686000000000124e+00,1.590143000000000084e+00
3.427938999999999847e+00,1.662164999999999893e+00
3.452049000000000145e+00,1.661859999999999893e+00
3.429464999999999986e+00,1.678339999999999943e+00
3.459677999999999809e+00,1.690547000000000022e+00
3.462425000000000086e+00,1.729610000000000092e+00
3.447166000000000174e+00,1.729915000000000092e+00
3.455710999999999977e+00,1.733883000000000063e+00
3.460287999999999808e+00,1.733883000000000063e+00
3.453879999999999839e+00,1.739376000000000033e+00
3.488669999999999938e+00,1.759212999999999916e+00
3.490501000000000076e+00,1.778134000000000103e+00
3.482871999999999968e+00,1.784542999999999990e+00
3.498435999999999879e+00,1.776607999999999965e+00
3.480735000000000134e+00,1.734798000000000062e+00
3.522240000000000038e+00,1.731136000000000008e+00
3.527123000000000008e+00,1.749751999999999974e+00
3.560388000000000108e+00,1.733576999999999924e+00
3.581749999999999989e+00,1.720760000000000067e+00
3.615015000000000089e+00,1.697565999999999908e+00
3.629052999999999862e+00,1.673761999999999972e+00
3.676966999999999874e+00,1.654536000000000007e+00
3.705347999999999864e+00,1.650873999999999953e+00
3.737086999999999826e+00,1.632257999999999987e+00
3.733119999999999994e+00,1.627375000000000016e+00
3.738307999999999964e+00,1.621575999999999906e+00
3.777066000000000034e+00,1.618219000000000074e+00
3.773404000000000202e+00,1.602654999999999941e+00
3.788356999999999974e+00,1.611199999999999966e+00
3.793544999999999945e+00,1.595941000000000054e+00
3.814602999999999966e+00,1.575188999999999950e+00
3.812771999999999828e+00,1.566033000000000008e+00
3.819790999999999936e+00,1.558098999999999901e+00
3.784695000000000142e+00,1.550774000000000097e+00
3.792019999999999946e+00,1.566338999999999926e+00
3.786830999999999836e+00,1.550774000000000097e+00
3.787441999999999975e+00,1.552300000000000013e+00
3.792934999999999945e+00,1.549554000000000098e+00
3.764247999999999816e+00,1.542534999999999989e+00
3.755093000000000014e+00,1.517814999999999914e+00
3.778286000000000033e+00,1.523613000000000106e+00
3.748378999999999905e+00,1.514153000000000082e+00
3.768215000000000092e+00,1.518424999999999914e+00
3.749598999999999904e+00,1.497978000000000032e+00
3.729152000000000022e+00,1.492180000000000062e+00
3.697414000000000200e+00,1.481192999999999982e+00
3.689783999999999953e+00,1.483940000000000037e+00
3.675441000000000180e+00,1.474479000000000095e+00
3.683679999999999843e+00,1.458304999999999962e+00
3.662012999999999963e+00,1.468375999999999904e+00
3.663844000000000101e+00,1.443046000000000051e+00
3.639428999999999803e+00,1.457694000000000045e+00
3.647059000000000051e+00,1.463797999999999933e+00
3.634545999999999832e+00,1.433585000000000109e+00
3.612572999999999812e+00,1.414663999999999922e+00
3.590294999999999792e+00,1.405202999999999980e+00
3.594568000000000207e+00,1.399405000000000010e+00
3.607690999999999981e+00,1.415273999999999921e+00
3.604944000000000148e+00,1.417410999999999976e+00
3.604639000000000149e+00,1.421988000000000030e+00
3.566491000000000078e+00,1.443046000000000051e+00
3.552452999999999861e+00,1.459831000000000101e+00
3.546959999999999891e+00,1.430228000000000055e+00
3.544213000000000058e+00,1.408865000000000034e+00
3.554893999999999998e+00,1.458304999999999962e+00
3.550927000000000167e+00,1.439993999999999996e+00
3.550317000000000167e+00,1.427786999999999917e+00
3.536888999999999950e+00,1.474174000000000095e+00
3.546349000000000196e+00,1.442129999999999912e+00
3.537193999999999949e+00,1.455862999999999907e+00
3.527428000000000008e+00,1.462882000000000016e+00
3.521323999999999899e+00,1.453421999999999992e+00
3.512779000000000096e+00,1.429006999999999916e+00
3.549706000000000028e+00,1.432058999999999971e+00
3.528344000000000147e+00,1.436636999999999942e+00
3.532310999999999979e+00,1.456474000000000046e+00
3.506064999999999987e+00,1.480582999999999982e+00
3.513389999999999791e+00,1.447623000000000104e+00
3.519798999999999900e+00,1.460441000000000100e+00
3.547569999999999890e+00,1.449149000000000020e+00
3.518273000000000206e+00,1.434195000000000109e+00
3.518578000000000205e+00,1.440298999999999996e+00
3.519493000000000205e+00,1.458914999999999962e+00
3.512474000000000096e+00,1.460441000000000100e+00
3.508506999999999820e+00,1.467154999999999987e+00
3.517052000000000067e+00,1.457084000000000046e+00
3.525901999999999870e+00,1.451591000000000076e+00
3.510642999999999958e+00,1.477225999999999928e+00
3.500267000000000017e+00,1.473564000000000096e+00
3.510032999999999959e+00,1.492180000000000062e+00
3.507591000000000125e+00,1.510185000000000111e+00
3.515525999999999929e+00,1.511711000000000027e+00
3.520408999999999899e+00,1.510185000000000111e+00
3.500877000000000017e+00,1.515678999999999998e+00
3.517662000000000067e+00,1.503471000000000002e+00
3.504233999999999849e+00,1.515983999999999998e+00
3.510642999999999958e+00,1.536736000000000102e+00
3.498435999999999879e+00,1.528801000000000077e+00
3.531394999999999840e+00,1.524834000000000023e+00
3.506676000000000126e+00,1.540702999999999934e+00
3.515220999999999929e+00,1.541619000000000073e+00
3.513694999999999791e+00,1.542534999999999989e+00
3.498130999999999879e+00,1.557182999999999984e+00
3.530174999999999841e+00,1.567863999999999924e+00
3.507286000000000126e+00,1.565728000000000009e+00
3.522850000000000037e+00,1.570000999999999980e+00
3.521323999999999899e+00,1.607537999999999911e+00
3.520103999999999900e+00,1.584343999999999975e+00
3.548791000000000029e+00,1.603571000000000080e+00
3.526513000000000009e+00,1.596856999999999971e+00
3.525596999999999870e+00,1.601129000000000024e+00
3.543603000000000058e+00,1.626154000000000099e+00
3.528344000000000147e+00,1.642328999999999928e+00
3.554588999999999999e+00,1.666743000000000086e+00
3.539940000000000087e+00,1.709467999999999988e+00
3.529259000000000146e+00,1.726558000000000037e+00
3.531700999999999979e+00,1.750361999999999973e+00
3.540245999999999782e+00,1.779660000000000020e+00
3.552147999999999861e+00,1.823606000000000060e+00
3.541771999999999920e+00,1.848935999999999913e+00
3.559776999999999969e+00,1.885251999999999928e+00
3.563744999999999941e+00,1.920042999999999944e+00
3.539025000000000087e+00,1.925535999999999914e+00
3.540855999999999781e+00,1.939573999999999909e+00
3.546959999999999891e+00,1.939268999999999910e+00
3.575952000000000019e+00,1.946288000000000018e+00
3.563133999999999801e+00,1.975586000000000064e+00
3.576867000000000019e+00,1.965819999999999901e+00
3.567712000000000216e+00,1.955138000000000043e+00
3.591820999999999930e+00,1.956358999999999959e+00
3.578698000000000157e+00,1.933775999999999939e+00
3.579613999999999852e+00,1.941100000000000048e+00
3.597008999999999901e+00,1.939573999999999909e+00
3.589379999999999793e+00,1.927367000000000052e+00
3.574120999999999881e+00,1.922179000000000082e+00
3.604944000000000148e+00,1.876096999999999904e+00
3.606469999999999843e+00,1.875485999999999986e+00
3.608300999999999981e+00,1.849240999999999913e+00
3.590905999999999931e+00,1.866025999999999962e+00
3.587549000000000099e+00,1.839169999999999972e+00
3.618676999999999921e+00,1.832151000000000085e+00
3.603723000000000010e+00,1.820859000000000005e+00
3.595788999999999902e+00,1.794308000000000014e+00
3.622644000000000197e+00,1.745479999999999920e+00
3.634851999999999972e+00,1.746394999999999920e+00
3.637598000000000109e+00,1.727168999999999954e+00
3.633020999999999834e+00,1.722285999999999984e+00
3.639733999999999803e+00,1.707027000000000072e+00
